post_id,title,post_type,post_date,category,link,excerpt,content,attachment_url
509,attachment-6672e533be7816578c8e6838,attachment,2024-06-19 14:07:50,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1718559147633-PRHEYS6KC2J28QNAEZ00/John_Screen.png,exc-6672e533be7816578c8e6838,img-6672e533be7816578c8e6838,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1718559147633-PRHEYS6KC2J28QNAEZ00/John_Screen.png
510,Light,post,2024-06-05 13:52:01,,/blogfeed/2024/6/5/light,A Blog by Kristin Fields,"Scripture : “Life was in Him, and that life was the light of men. That light shines in the darkness, yet the darkness did not overcome it.” (John 1:4-5) Reading : “Jesus brought life to the spiritually dead and light to the spiritually darkened.” David Platt If you have placed your trust in Jesus Christ, His Spirit is bearing the fruit of His light through you. This is God’s desire for all of humanity, His image bearers. God longs to restore spiritual light to His creation that withers in darkness. Scripture tells us Christ’s light is all that is good, right, and true. “For you were once darkness, but now you are light in the Lord. Walk as children of light— for the fruit of the light consists of all goodness, righteousness, and truth-” (Ephesians 5:8-9) Not only has Christ rescued you from the domain of spiritual darkness, but now you are to live a life that reflects His goodness, righteousness, and truth. And He wants you to keep company with Him in His light by enjoying Him. We enjo...",
511,attachment-66606ce9d6ae8b2d21fe9d6b,attachment,2024-06-05 13:52:01,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1642a422-3842-44b7-9c25-67ac5a33c1f7/John_Screen.png,exc-66606ce9d6ae8b2d21fe9d6b,img-66606ce9d6ae8b2d21fe9d6b,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1642a422-3842-44b7-9c25-67ac5a33c1f7/John_Screen.png
512,Partnering with God,post,2024-07-16 18:10:06,,/blogfeed/2024/7/16/partnering-with-god,A Blog by Kristin Fields,"Scripture : “Jesus responded to them, ‘My Father is still working, and I am working also.’” (John 5:17) Reading : Jesus partnered with His Heavenly Father. Under the same sunshine we see and air we breathe Jesus instantly did what the Father revealed He was doing. “Jesus replied, ‘Truly I tell you, the Son is not able to do anything on his own, but only what he sees the Father doing. For whatever the Father does, the Son likewise does these things.’” (John 5:19) Jesus made it clear that not only is He equal to God in authority, but He has power over life and death including eternal judgement (John 5:17-24). Jesus is God. In his humility He understood his unique role in redeeming humanity (Philippians 2:5-8). Remember that the loving, joyful, peaceful Jesus could not be disproved or destroyed, and only proved His deity over and over, and ultimately by His resurrection. “For the Father loves the Son and shows him everything he is doing, and he will show him greater works than these so th...",
513,attachment-6696b729c5beb8464301eece,attachment,2024-07-16 18:10:06,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1720981577802-RXOCUYO2UEOCLYZHTXIL/John_Screen.png,exc-6696b729c5beb8464301eece,img-6696b729c5beb8464301eece,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1720981577802-RXOCUYO2UEOCLYZHTXIL/John_Screen.png
514,Born Again,post,2024-07-02 19:50:33,,/blogfeed/2024/7/2/born-again,A blog by Kristin Fields,"Scripture : “Jesus replied, ‘Truly I tell you, unless someone is born again, he cannot see the kingdom of God.’” (John 3:3) Reading : Combine your favorite spiritual teacher and Supreme Court Justice. Now your imagination is on track to consider Nicodemus the expert Torah teacher of his time (John 3:1). With sincere spiritual hunger Nicodemus lived an exemplary life and became highly influential. He thought he had eternal life in the bag until the One who inspired scripture turned his theology upside down. Like many people Nicodemus assumed eternal salvation depended on him. He was wrong. Salvation is a gift we receive. When we move from knowing about Jesus to trusting in Him rather than in ourselves, we are saved. “For you are saved by grace through faith, and this is not from yourselves; it is God’s gift—not from works, so that no one can boast.” (Ephesians 2:8-9) Jesus lovingly taught Nicodemus, “Truly I tell you, unless someone is born of water and the Spirit, he cannot enter the k...",
515,attachment-6684593e9d177202a1f80e10,attachment,2024-07-02 19:50:33,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1719768619631-SK8T45K7WAKCGQCP2LGO/John_Screen.png,exc-6684593e9d177202a1f80e10,img-6684593e9d177202a1f80e10,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1719768619631-SK8T45K7WAKCGQCP2LGO/John_Screen.png
516,Thirsty,post,2024-07-31 18:44:47,,/blogfeed/2024/7/31/thirsty,A Blog by Kristin Fields,"Scripture : “Let the one who is thirsty come. Let the one who desires take the water of life freely.” (Revelation 22:17) Reading : In the 100 degree heat, my daughter was headed to soccer practice with what felt like a miniature bottle of water. Worried about her, I did what every good mother does. I fussed. “Don’t worry, Mom. There’s a refill station.” Assured that she would not faint from thirst, I sent her off with that little bottle. How simple it was for her to believe that if she came to the provided source, she would have an unending supply. This is also true for those who believe and come to Christ for His Living Water, His Spirit. Thirsting throughout the Bible is a picture of our need to be in relationship with God. He placed eternity - a spiritual craving - in every person’s heart so that we would seek to know Him (Ecclesiastes 3:11). God has also promised to quench this thirst if we come to Him (Isaiah 12:2-3; 44:3). In John 7:37-39 we find Jesus at the Temple on the greate...",
517,attachment-66aa834dc11d0a0fe973d6ae,attachment,2024-07-31 18:44:47,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1721581797353-2FM0DS9TTG674JLPLVOQ/John_Screen.png,exc-66aa834dc11d0a0fe973d6ae,img-66aa834dc11d0a0fe973d6ae,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1721581797353-2FM0DS9TTG674JLPLVOQ/John_Screen.png
518,Purposed,post,2024-08-15 18:52:00,,/blogfeed/2024/8/15/purposed,A Blog by Kristin Fields,"Scripture : “This came about so that God’s works might be displayed in him.” (John 9:3) Reading : I have vivid memories of sailing with my parents in choppy waters. My dad yelling, “Coming about,” and being walloped by the metal arm of a swinging sail. Sometimes hard things simply come about due to no fault of our own. Like the blind beggar in John 9 you may have been born with an exceptional challenge or perhaps one has come about. Sin is often at the root of our challenges, but in this man’s case, Jesus made it clear that his blindness was divinely purposed (John 9:3). “After he said these things he spit on the ground, made some mud from the saliva, and spread the mud on his eyes. ‘Go,’ he told him, ‘wash in the pool of Siloam’ (which means “Sent”). So he left, washed, and came back seeing.” (John 9:6-7) Nothing is above Christ’s purpose and ability to transform. Spit and mud became a healing balm. Darkness became light. A blind beggar became an eternal witness encouraging spiritual ...",
519,attachment-66be4e046c549a12d7dabbc3,attachment,2024-08-15 18:52:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1723401512949-YOKT7GB546GW2P40CIFI/John_Screen.png,exc-66be4e046c549a12d7dabbc3,img-66be4e046c549a12d7dabbc3,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1723401512949-YOKT7GB546GW2P40CIFI/John_Screen.png
520,Priorities,post,2024-08-29 14:45:09,,/blogfeed/2024/8/29/priorities,A Blog by Kristin Fields,"Scripture : “Therefore, my dear friends, just as you have always obeyed, so now, not only in my presence but even more in my absence, work out your own salvation with fear and trembling.” (Philippians 2:12) Reading : No one can develop your life as a Christian for you. Although Paul is speaking to a body of believers in Philippians 2:12, he is expecting each person to prioritize their relationship with God. Paul writes in the very next verse, “For it is God who is working in you both to will and to work according to his good purpose.” (Philippians 2:13) Growing more sensitive to Christ in us to the point of obedience is the purpose of discipleship. It is why God is at work in you. Trusting Christ for the gift of salvation is a glorious miracle, yet being a disciple of Jesus is another miraculous feat altogether, because it depends upon our participation. Discipleship is a lifelong experience with the empowerment and company of God to love and obey like Jesus. Christians do not work or ...",
521,attachment-66d08890a8f210215fe3285b,attachment,2024-08-29 14:45:09,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1724942689673-MP8OFHFEVNO7PPPKGOC9/TIL_Screen+%282%29.png,exc-66d08890a8f210215fe3285b,img-66d08890a8f210215fe3285b,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1724942689673-MP8OFHFEVNO7PPPKGOC9/TIL_Screen+%282%29.png
522,Praise,post,2024-09-12 16:51:29,,/blogfeed/2024/9/12/praise,A blog by Kristin Fields,"Scripture : “Enter his gates with thanksgiving, and his courts with praise!” (Psalm 100:4) “Rejoice in the Lord, you righteous ones; praise from the upright is beautiful.” (Psalm 33:1) Reading : “Thanks, Mom! You’re the best!” My teenage daughter cheered as she entered my room. I plopped down on the edge of my bed enjoying her enthusiasm. I had given her a simple gift, an expression of my compassion toward her. I had picked up her room. As we sat side by side, it was a delight to hear my name attached to her joy. Perhaps my full heart is a glimpse into how our Heavenly Father responds to our praise. Certainly, it is not a one-sided exchange. I imagine the Lord experiences something like you and I do when a loved one genuinely praises us. We are created in His image after all. When we are praised, it captures our attention, and our affection and joy swell. How much more so for God? And He is with us. As we give Him praise, it is as though His love and joy overflow into our souls. The la...",
523,attachment-66e31a1092dfff1941417c31,attachment,2024-09-12 16:51:29,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1725212494311-OEIMZNHEHJG1US3OP69N/TIL_Screen.png,exc-66e31a1092dfff1941417c31,img-66e31a1092dfff1941417c31,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1725212494311-OEIMZNHEHJG1US3OP69N/TIL_Screen.png
524,Anointing,post,2024-09-25 19:53:49,,/blogfeed/2024/9/25/anointing,A blog by Kristin Fields,"Scripture : “Now there are different gifts, but the same Spirit. There are different ministries, but the same Lord. And there are different activities, but the same God works all of them in each person. A manifestation of the Spirit is given to each person for the common good…” (1 Corinthians 12:4-7) Reading : “And they recognized that they had been with Jesus.” (Acts 4:13) People recognized Peter and John as disciples who had been with Jesus. They were bold, ministering with faith, clearly anointed by God as they ministered in Jesus’ name. But this is not simply history, this is a glimpse of what is possible in a spiritual sense for all disciples of Christ. Disciples are those who spend time with Jesus in scripture and prayer learning from Him, enjoying God with intention to do His will. Investing our time, we grow in friendship with the Lord increasingly aware of His anointing, the Holy Spirit’s presence within us (2 Peter 1:3; 1 John 2:27). When you regularly spend time with God, se...",
525,attachment-66f469e776033316bc5d807d,attachment,2024-09-25 19:53:49,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1727293969237-Z8CNKL5L8LBM3XAY6Q6N/TIL_Screen+%281%29.png,exc-66f469e776033316bc5d807d,img-66f469e776033316bc5d807d,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1727293969237-Z8CNKL5L8LBM3XAY6Q6N/TIL_Screen+%281%29.png
526,Prayer is Partnership,post,2025-01-09 17:31:42,,/blogfeed/2025/1/9/prayer-is-partnership,A blog by Kristin Fields,"Scripture : “Because of Christ and our faith in him, we can now come boldly and confidently into God’s presence.” (Ephesians 3:12) Reading : Prayer is God’s idea. Truly, it is a brilliant gift that through Christ we have direct access to God through the Holy Spirit (Ephesians 2:18). Certainly, life will continue to move along if we do not pray, but we will miss much of the spiritual treasure and relationship Christ has given us. How often do we hear, “You do not have, because you do not ask.” (James 4:2) We have the promises of God’s good gifts in our lives – His peace, provision, and protection to name a few. “Who among you, if his son asks him for bread, will give him a stone? Or if he asks for a fish, will give him a snake? If you then, who are evil, know how to give good gifts to your children, how much will your Father in heaven give good things to those who ask him.” (Matthew 7:9-11) God is inviting you into partnership. Be His co-worker in prayer by bringing the details of your ...",
527,attachment-678007716cd95960d60c35f0,attachment,2025-01-09 17:31:42,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1736101377266-CNPGCIBWIS3ETLBHL8IM/21+DOP+2025_Screen.png,exc-678007716cd95960d60c35f0,img-678007716cd95960d60c35f0,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1736101377266-CNPGCIBWIS3ETLBHL8IM/21+DOP+2025_Screen.png
528,Bold Faith,post,2025-10-24 22:27:43,,/blogfeed/2025/10/24/bold-faith,A Blog by Kristin Fields,"Scripture : “Now when they saw the boldness of Peter and John, and perceived that they were uneducated, common men, they were astonished. And they recognized that they had been with Jesus.” (Acts 4:13) Reading : Peter and John were fishermen. Imagine them as little boys, knee-high to their fathers, pretending to tie knots onto fishing lines. Or as skinny preteens, all knees and elbows, struggling to keep their balance while heaving heavy nets overboard. Fishing on the Sea of Galilee was a part of their daily lives and became second nature to them. But God gives His children something better than a second nature. He gives all who place their lives in His hands a new nature (Ephesians 4:24, 2 Corinthians 5:17). When we are born again, Christ begins shaping us little by little as we grow and learn at His side. “While walking by the Sea of Galilee, [Jesus] saw two brothers, Simon (who is called Peter) and Andrew his brother, casting a net into the sea, for they were fishermen. And he said ...",
529,attachment-68fbfd14a7ea2d5fbdc992c6,attachment,2025-10-24 22:27:43,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1760970821845-U5H31A1F0WOAH9QQ3F58/Take+Heart+1920x920.png,exc-68fbfd14a7ea2d5fbdc992c6,img-68fbfd14a7ea2d5fbdc992c6,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1760970821845-U5H31A1F0WOAH9QQ3F58/Take+Heart+1920x920.png
530,,post,2025-10-09 18:20:37,,/blogfeed/2025/10/9/7ruefr7f73wrx8dyty6z3i2p28reqo-Q17F7,A blog by Kristin Fields,"Scripture : “When the vessels were full, she said to her son, ‘Bring me another vessel.’ And he said to her, ‘There is not another.’ Then the oil stopped flowing.” (2 Kings 4:6) Reading : Have you ever found yourself in an impossible situation you did not cause? Perhaps unjust circumstances? In 2 Kings 4:1-7, we meet a widow who knew that kind of desperation. Her husband had died leaving her with debt she could not repay. This woman was facing poverty and likely the loss of her two sons as payment to a creditor. This harsh reality was the result of a broken society. The kings had failed their sacred responsibilities, and the people were far from God. Moral callousness and destructive practices were the norm. But even in a corrupt society, God saw the widow. He sent His servant Elisha to intervene. And with the kind of energy desperation creates, she cried to Elisha for help. Elisha was a spiritual leader who had concern for individuals and ministered to families (1 Kings 17:8-24). Yet,...",
532,attachment-68e7fe6d0944b1358327b95b,attachment,2025-10-09 18:34:02,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/8e99f4bb-6955-4da9-a938-ee22891441a3/Title.png,exc-68e7fe6d0944b1358327b95b,img-68e7fe6d0944b1358327b95b,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/8e99f4bb-6955-4da9-a938-ee22891441a3/Title.png
533,Created with Purpose,post,2025-11-20 14:18:16,,/blogfeed/2025/11/20/created-with-purpose,A blog by Kristin Fields,"Scripture : “So I run with purpose in every step…” (1 Corinthians 9:26 NLT) Reading : As my elementary students passed around seashells the other day, our science lesson took an unexpected turn. This is one of the gifts of teaching at a Christian school. Those holy interruptions where creation points straight to the Creator. We were talking about how God designed shells for a specific purpose. As I watched little hands turn those shells over, I could not help but point out that If God is that intentional about mollusks, how much more intentional is He with people He formed in His image? Granted, it is a big leap from shellfish to children, but it gave me the perfect moment to share one of my favorite reminders of who we are in Christ. Paul wrote, “For we are his workmanship, created in Christ Jesus for good works, which God prepared beforehand, that we should walk in them.” (Ephesians 2:10) Each one of us is uniquely created to bring about God’s goodness to our generation. Every studen...",
534,attachment-691f22eac045b877f736ac6f,attachment,2025-11-20 14:18:16,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1763320875653-A693NQSEQJC05XTODIUD/Title+Slide.png,exc-691f22eac045b877f736ac6f,img-691f22eac045b877f736ac6f,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1763320875653-A693NQSEQJC05XTODIUD/Title+Slide.png
535,Repairer of Ruined Cities,post,2025-11-06 16:12:02,,/blogfeed/2025/11/6/repairer-of-ruined-cities,A blog by Kristin Fields,"Scripture : “According to the grace of God given to me, like a skilled master builder I laid a foundation, and someone else is building upon it. Let each one take care how he builds upon it. For no one can lay a foundation other than that which is laid, which is Jesus Christ.” (1 Corinthians 3:10-11) Reading : “The Spirit of the Lord God is upon me, because the Lord has anointed me to bring good news to the poor, he has sent me to bind up the brokenhearted, to proclaim liberty to the captives, and the opening of the prison to those who are bound, to proclaim the year of the Lord's favor, and the day of vengeance of our God; to comfort all who mourn; to grant to those who mourn in Zion— to give them a beautiful headdress instead of ashes, the oil of gladness instead of mourning, the garment of praise instead of a faint spirit…” (Isaiah 61:1-3) Seven centuries after Isaiah penned this prophecy, Jesus sat in the synagogue of his hometown, opened the scroll of Isaiah, and declared these ve...",
536,attachment-690cbb723fb7180f2bb132df,attachment,2025-11-06 16:12:02,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/ac66d0a5-8c4a-417e-9b62-b51f9f23eea2/Title+Slide+copy+2.png,exc-690cbb723fb7180f2bb132df,img-690cbb723fb7180f2bb132df,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/ac66d0a5-8c4a-417e-9b62-b51f9f23eea2/Title+Slide+copy+2.png
537,God's Protective Authority,post,2025-02-13 20:00:17,,/blogfeed/2025/2/13/gods-protective-authority,A blog by Kristin Fields,"Scripture: “Therefore, submit to God. Resist the devil, and he will flee from you. Draw near to God, and he will draw near to you. Cleanse your hands, sinners, and purify your hearts, you double-minded.” (James 4:7-8) Reading: Sin is something like spiritual trash. Unattended it attracts flies. This is also true spiritually. Our rebellion creates an opening for negative spiritual influences. In fact, James tells us that sin “brings forth death.” (James 1:15) When we intentionally and daily place ourselves under God’s authority, we live according to His divine viewpoint rather than our own. Then, the abundant life that Jesus promises increasingly becomes our experience (John 10:10). It is life lived through a deep and meaningful relationship with God. Before James tells his readers to “submit to God,” he points out how these Christians were living self-reliant lives. Enticed by selfish desires they were easily deceived and experiencing turmoil. To a degree, they had stopped drawing near...",
539,attachment-67a3684ebc753d56267f128f,attachment,2025-02-05 13:37:43,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1737312768875-MF7AW6Z031337WQH031J/Pray+First+2025_Screen.png,exc-67a3684ebc753d56267f128f,img-67a3684ebc753d56267f128f,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1737312768875-MF7AW6Z031337WQH031J/Pray+First+2025_Screen.png
540,The Door of Life,post,2025-03-20 18:17:22,,/blogfeed/2025/3/20/the-door-of-life,A Blog by Kristin Fields,"Scripture : “I am the door. If anyone enters by me, he will be saved and will go in and out and find pasture. The thief comes only to steal and kill and destroy. I came that they may have life and have it abundantly.” (John 10:9-10) Reading : Have you ever had to explain how to use a door? It sounds strange, right? Doors are typically self-explanatory. They serve a clear and obvious purpose - leaving and entering. There is a door that beckons all to leave more than just a space. There is a door that leads to a more profound relationship than any other. Twice in the Gospel of John Jesus said, “I am the door.” (John 10:7-10) With that simple illustration Jesus invites us into something life changing. What is it that Jesus calls every person to leave? Perhaps it is not simply a way out, but a way in. His life is the way in to living the fullest life possible, a life lived interacting with God. “Come near to God and he will come near to you.” (James 4:8) We all have stories of leaving and ...",
541,attachment-67dc5b8467b3bd3d1b81e62a,attachment,2025-03-20 18:17:22,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1742146846124-I658SZUQ3WO8OD59MM1H/I+Am_Title.png,exc-67dc5b8467b3bd3d1b81e62a,img-67dc5b8467b3bd3d1b81e62a,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1742146846124-I658SZUQ3WO8OD59MM1H/I+Am_Title.png
542,The Bread of Life,post,2025-03-06 16:49:43,,/blogfeed/2025/3/6/the-bread-of-life,A Blog by Kristin Fields,"Scripture : “Jesus said to them, ‘I assure you: Moses didn't give you the bread from heaven, but My Father gives you the real bread from heaven. For the bread of God is the One who comes down from heaven and gives life to the world.’” (John 6:32-33) Reading : We are experts in stuffing ourselves. Favorite foods satisfy our bodies. Media satiates our souls. News stimulates our minds. The illustrations are endless. But these fillers are often a brief attempt to distract ourselves from spiritual hunger. “’I am the bread of life,’ Jesus told them. ‘No one who comes to me will ever be hungry, and no one who believes in me will ever be thirsty again.’” (John 6:35) Jesus was speaking to a crowd who had seen His divine power. He had miraculously multiplied a small boy’s even smaller lunch to feed five thousand men and their families. The crowd recognized this miracle as a sign of the Messiah, a second Moses of sorts, and hoped to make Jesus king. They were hungry for another miracle, something...",
544,attachment-67f7e88be347cc33d87457c2,attachment,2025-04-10 15:51:12,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1743962811015-V1DAGFIGSIQ5EN9T5GOL/I+Am_Title.png,exc-67f7e88be347cc33d87457c2,img-67f7e88be347cc33d87457c2,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1743962811015-V1DAGFIGSIQ5EN9T5GOL/I+Am_Title.png
545,The Resurrection and the Life,post,2025-04-28 16:20:04,,/blogfeed/2025/4/28/the-resurrection-and-the-life,a blog by Kristin Fields,"Scripture : “ Jesus said to her, ‘I am the resurrection and the life. The one who believes in me, even if he dies, will live. Everyone who lives and believes in me will never die. Do you believe this?’” (John 11:25-26) Reading : There is a special woman mentioned three times in the gospel accounts. At every mention of this woman, she appears at the feet of Jesus (Luke 10:39, John 11:32; 12:3). Her name is Mary of Bethany. Whether Mary is listening, grieving, or worshiping, she is always near Christ. In John 11, Lazarus, who is Mary’s brother and a close friend of Jesus, is battling for his life. Mary sent word to Jesus, trusting that He would save her brother. He healed everyone who sought Him! But to her utter heartbreak, Jesus did not come. Lazarus was buried in his tomb. Four days later Mary learned that Jesus had finally arrived on the scene. She came to Him, fell at His feet, and poured out her heart, affirming what she believed . ""Lord, if you had been here, my brother would not ...",
546,attachment-680fa9e6cfe9a93c5706bda6,attachment,2025-04-28 16:20:04,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1745780458330-JPXWML4D7A21I7EQNGZQ/I+Am_Title.png,exc-680fa9e6cfe9a93c5706bda6,img-680fa9e6cfe9a93c5706bda6,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1745780458330-JPXWML4D7A21I7EQNGZQ/I+Am_Title.png
547,Hearing God,post,2025-05-22 15:48:54,,/blogfeed/2025/5/22/hearing-god,A blog by Kristin Fields,"Scripture : “My sheep hear my voice, and I know them, and they follow me .” (John 10:27) Reading : Between the wailing toddler and the chatting employees folding shirts, I heard my mom. It was a bustling weekend at Costco. Shopping carts maneuvered the tight lanes between the clothing tables. At the time, I was focused on the latest activewear, while Thin Mint Bites were calling my name. Then I heard it. “Kristin.” My mom’s voice. I could not see where she was, but the moment I heard her, my attention shifted. I did not need to see her to know it was my mom. She was somewhere in the distance. Her voice small and indistinct to my neighbors, but unmistakable to me. Why? Because I am her child. I followed the impression the sound of her voice made, weaving through shoppers and squeezing past the sweater table until I saw her. She was standing still, her happy eyes fixed on me. In the same way, as God’s children, we recognize the voice of our Good Shepherd even in the middle of life’s nois...",
548,attachment-682f46eb0c09da01b40d89cc,attachment,2025-05-22 15:48:54,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1747591423314-1U2K3M5MC75IQHD81ELL/3840x2160+John.png,exc-682f46eb0c09da01b40d89cc,img-682f46eb0c09da01b40d89cc,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1747591423314-1U2K3M5MC75IQHD81ELL/3840x2160+John.png
549,A Beautiful Thing,post,2025-06-19 14:32:31,,/blogfeed/2025/6/19/above-the-threat,A blog by Kristin Fields,"Scripture : “Then Mary took a twelve-ounce jar of expensive perfume made from essence of nard, and she anointed Jesus’ feet with it, wiping his feet with her hair. The house was filled with the fragrance.” (John 12:3 NLT) Reading : Imagine enjoying dinner, the room filled with friends, and the scent of food lingering in the air. The occasion? A meal in honor of Jesus, the One who just days before called Lazarus, who was dead and buried, back to life. The energy around the table is buzzing with gratitude, awe, and expectation. And then silence. Perhaps it is the scent that catches your attention or maybe the soft sound of movement nearby. You glance up from your plate and see Mary, eyes brimming with tears, as she pours an expensive, fragrant perfume over Jesus’ feet. She kneels low, and with her own long hair, gently wipes them dry. This is not a moment of hospitality. It is worship. It is surrender. And it is deeply personal. The Lord tenderly received this moment from Mary. In fact, ...",
550,attachment-68541dc5f489c93f0017e861,attachment,2025-06-19 14:32:31,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1750012907031-M5BX519KSYRP5ZMSPIBE/3840x2160+John.png,exc-68541dc5f489c93f0017e861,img-68541dc5f489c93f0017e861,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1750012907031-M5BX519KSYRP5ZMSPIBE/3840x2160+John.png
551,Love Like Jesus,post,2025-07-02 20:06:02,,/blogfeed/2025/7/2/love-like-jesus,A blog by Kristin Fields,"Scripture : “A new command I give you: Love one another. As I have loved you, so you must love one another. By this everyone will know that you are my disciples, if you love one another.” (John 13:34–35) Reading : A simple scroll through social media reveals a lot of what we love: our families, food, puppies, and vacations. Heart emojis and “#love” are everywhere online but meet someone face to face, who is hard to love, and suddenly our virtue can be rather lacking. But Jesus was not vague. During one of His final conversations with the disciples before the cross, He reiterated the Old Testament command to “…love your neighbor as yourself.” (Leviticus 19:18) Yet the way He worded it was radical. “A new command I give you: Love one another. As I have loved you,…” (John 13:34) “As I have loved you,…” Jesus had just washed their grungy feet. And let us not forget that Judas was still at the table when he said this. He knew Peter would deny Him within hours too. Yet, He still looked aroun...",
552,attachment-686590e0577a4c77d47ad9f8,attachment,2025-07-02 20:06:02,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1747591423314-1U2K3M5MC75IQHD81ELL/3840x2160+John.png,exc-686590e0577a4c77d47ad9f8,img-686590e0577a4c77d47ad9f8,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1747591423314-1U2K3M5MC75IQHD81ELL/3840x2160+John.png
553,Soul Rest,post,2025-07-21 14:15:14,,/blogfeed/2025/7/21/soul-rest,A blog by Kristin Fields,"Scripture : “Rest in God alone, my soul, for my hope comes from him.” (Psalm 62:5 CSB) Reading : I have lost count the number of times I have asked my kids to pick up their rooms. Have you been there too? We know that there is something to putting our stuff in its proper place that instantly brings peace. The same is true for thoughts that run amuck, tangling our emotions. That is when you need to put your soul to rest, tucked safely into your Lord’s presence - its rightful place. David reminded himself (and us), “Rest in God alone, my soul, for my hope comes from him.” (Psalm 62:5) David wrote this while he and his exhausted people fled for their lives (see 2 Samuel 17:29). Instead of spiraling into anxiety, he chose to direct his mind and heart to rest in God, reliant on His faithful care. Like a sword resting in its sheath, David placed his soul where it belonged. His hope was grounded on substantial evidence: the promises of scripture, the testimony of God’s people, and his own rel...",
554,attachment-687e4a9a99bb18094a73cbe4,attachment,2025-07-21 14:15:14,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1753034125201-0TOA2ZBERTIV5U52M4ZD/Podcast+3840+x+2160+px.png,exc-687e4a9a99bb18094a73cbe4,img-687e4a9a99bb18094a73cbe4,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1753034125201-0TOA2ZBERTIV5U52M4ZD/Podcast+3840+x+2160+px.png
555,The Perfect Parent,post,2025-08-13 18:58:34,,/blogfeed/2025/8/13/the-perfect-parent,A blog by Kristin Fields,"Scripture : “See what great love the Father has lavished on us, that we should be called children of God! And that is what we are!” (1 John 3:1) Reading : I can still feel the gentle rocking, the warm weight of my little girl resting in my lap; the faint scent of baby shampoo. That evening, highlighted only by the hallway light, our speech delayed daughter began to sing with me - a song, a definite message, I had sung to her from her very beginning. “Jesus Loves Me.” My words had become her own. In that moment, I felt so much joy! Lest you think I’m tooting my own horn, I also recall hearing from another child in a heated discussion something much harder. Our teenager told me that when she thinks critical thoughts about herself, it’s my voice she hears. In that moment, my heart cracked. There is only one perfect parent. The Bible shows that God lovingly, truthfully speaks with purpose. His words are never careless. He is our good Father who builds us up, corrects us with His love, and ...",
